revision;file;nodeIdentifier1;nodeIdentifier2
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/load/LzoThriftBlockPigLoader.java;private ThriftBlockReader<M> reader_;private ThriftBlockReader<M> reader_
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/load/LzoThriftBlockPigLoader.java;private Pair<String, String> thriftStructsRead;private Pair<String, String> thriftStructsRead
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/load/LzoThriftBlockPigLoader.java;private Pair<String, String> thriftErrors;private Pair<String, String> thriftErrors
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/load/LzoThriftBlockPigLoader.java;public LzoThriftBlockPigLoader(String thriftClassName) ;public LzoThriftBlockPigLoader(String thriftClassName) 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/load/LzoThriftBlockPigLoader.java;@Override  public void postBind() throws IOException ;@Override  public void postBind() throws IOException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/load/LzoThriftBlockPigLoader.java;@Override  public void skipToNextSyncPoint(boolean atFirstRecord) throws IOException ;@Override  public void skipToNextSyncPoint(boolean atFirstRecord) throws IOException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/load/LzoThriftBlockPigLoader.java;@Override  protected boolean verifyStream() throws IOException ;@Override  protected boolean verifyStream() throws IOException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/load/LzoThriftBlockPigLoader.java;public Tuple getNext() throws IOException ;public Tuple getNext() throws IOException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/load/LzoThriftBlockPigLoader.java;@Override  public Schema determineSchema(String filename, ExecType execType, DataStorage store) throws IOException ;@Override  public Schema determineSchema(String filename, ExecType execType, DataStorage store) throws IOException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/mapreduce/io/BinaryWritable.java;private static final Logger LOG ;private static final Logger LOG 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/mapreduce/io/BinaryWritable.java;private M message;private M message
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/mapreduce/io/BinaryWritable.java;private BinaryConverter<M> converter;private BinaryConverter<M> converter
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/mapreduce/io/BinaryWritable.java;protected BinaryWritable(M message, BinaryConverter<M> converter) ;protected BinaryWritable(M message, BinaryConverter<M> converter) 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/mapreduce/io/BinaryWritable.java;public M get() ;public M get() 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/mapreduce/io/BinaryWritable.java;public void clear() ;public void clear() 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/mapreduce/io/BinaryWritable.java;public void set(M message) ;public void set(M message) 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/mapreduce/io/BinaryWritable.java;public void write(DataOutput out) throws IOException ;public void write(DataOutput out) throws IOException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/mapreduce/io/BinaryWritable.java;public void readFields(DataInput in) throws IOException ;public void readFields(DataInput in) throws IOException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/mapreduce/io/BinaryWritable.java;@Override  public int compareTo(BinaryWritable<M> other) ;@Override  public int compareTo(BinaryWritable<M> other) 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/mapreduce/io/BinaryWritable.java;@Override  public boolean equals(Object obj) ;@Override  public boolean equals(Object obj) 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/PhoneType.java;public enum PhoneType implements TEnum ;public enum PhoneType implements TEnum 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/PhoneType.java;;  private static final Map<Integer, PhoneType> BY_VALUE = new HashMap<Integer,PhoneType>() ;;  private static final Map<Integer, PhoneType> BY_VALUE = new HashMap<Integer,PhoneType>() 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/PhoneType.java;private static final Map<Integer, PhoneType> BY_VALUE = new HashMap<Integer,PhoneType>() ;private static final Map<Integer, PhoneType> BY_VALUE = new HashMap<Integer,PhoneType>() 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/PhoneType.java;private final int value;private final int value
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/PhoneType.java;private PhoneType(int value) ;private PhoneType(int value) 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/PhoneType.java;public int getValue() ;public int getValue() 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/PhoneType.java;public static PhoneType findByValue(int value) ;public static PhoneType findByValue(int value) 
/home/taes/taes//projects/elephant-bird/revisions/rev_b0d7a3e_6abbab9/rev_b0d7a3e-6abbab9.revisions;/src/java/com/twitter/elephantbird/mapreduce/output/LzoProtobufB64LineOutputFormat.java;public LzoProtobufB64LineOutputFormat() ;public LzoProtobufB64LineOutputFormat() 
/home/taes/taes//projects/elephant-bird/revisions/rev_b0d7a3e_6abbab9/rev_b0d7a3e-6abbab9.revisions;/src/java/com/twitter/elephantbird/mapreduce/output/LzoProtobufB64LineOutputFormat.java;@SuppressWarnings("unchecked")  public static <M extends Message> Class<LzoProtobufB64LineOutputFormat>     getOutputFormatClass(Class<M> protoClass, Configuration jobConf) ;@SuppressWarnings("unchecked")  public static <M extends Message> Class<LzoProtobufB64LineOutputFormat>     getOutputFormatClass(Class<M> protoClass, Configuration jobConf) 
/home/taes/taes//projects/elephant-bird/revisions/rev_b0d7a3e_6abbab9/rev_b0d7a3e-6abbab9.revisions;/src/java/com/twitter/elephantbird/mapreduce/io/ProtobufWritable.java;public static <M extends Message> ProtobufWritable<M> newInstance(Class<M> tClass) ;public static <M extends Message> ProtobufWritable<M> newInstance(Class<M> tClass) 
/home/taes/taes//projects/elephant-bird/revisions/rev_b0d7a3e_6abbab9/rev_b0d7a3e-6abbab9.revisions;/src/java/com/twitter/elephantbird/mapreduce/input/LzoProtobufB64LineInputFormat.java;@SuppressWarnings("unchecked")  public static <M extends Message> Class<LzoProtobufB64LineInputFormat>     getInputFormatClass(Class<M> protoClass, Configuration jobConf) ;@SuppressWarnings("unchecked")  public static <M extends Message> Class<LzoProtobufB64LineInputFormat>     getInputFormatClass(Class<M> protoClass, Configuration jobConf) 
/home/taes/taes//projects/elephant-bird/revisions/rev_b0d7a3e_6abbab9/rev_b0d7a3e-6abbab9.revisions;/src/java/com/twitter/elephantbird/mapreduce/input/LzoProtobufB64LineRecordReader.java;public LzoProtobufB64LineRecordReader(TypeRef<M> typeRef) ;public LzoProtobufB64LineRecordReader(TypeRef<M> typeRef) 
/home/taes/taes//projects/elephant-bird/revisions/rev_b0d7a3e_6abbab9/rev_b0d7a3e-6abbab9.revisions;/src/java/com/twitter/elephantbird/pig/load/LzoProtobufBlockPigLoader.java;public LzoProtobufBlockPigLoader(String protoClassName) ;public LzoProtobufBlockPigLoader(String protoClassName) 
/home/taes/taes//projects/elephant-bird/revisions/rev_b0d7a3e_6abbab9/rev_b0d7a3e-6abbab9.revisions;/src/java/com/twitter/elephantbird/pig/load/LzoProtobufB64LinePigLoader.java;public LzoProtobufB64LinePigLoader(String protoClassName) ;public LzoProtobufB64LinePigLoader(String protoClassName) 
/home/taes/taes//projects/elephant-bird/revisions/rev_b0d7a3e_6abbab9/rev_b0d7a3e-6abbab9.revisions;/src/java/com/twitter/elephantbird/mapreduce/output/LzoProtobufBlockOutputFormat.java;public LzoProtobufBlockOutputFormat() ;public LzoProtobufBlockOutputFormat() 
/home/taes/taes//projects/elephant-bird/revisions/rev_b0d7a3e_6abbab9/rev_b0d7a3e-6abbab9.revisions;/src/java/com/twitter/elephantbird/mapreduce/output/LzoProtobufBlockOutputFormat.java;@SuppressWarnings("unchecked")  public static <M extends Message> Class<LzoProtobufBlockOutputFormat>     getOutputFormatClass(Class<M> protoClass, Configuration jobConf) ;@SuppressWarnings("unchecked")  public static <M extends Message> Class<LzoProtobufBlockOutputFormat>     getOutputFormatClass(Class<M> protoClass, Configuration jobConf) 
/home/taes/taes//projects/elephant-bird/revisions/rev_b0d7a3e_6abbab9/rev_b0d7a3e-6abbab9.revisions;/src/java/com/twitter/elephantbird/mapreduce/input/LzoProtobufBlockRecordReader.java;public LzoProtobufBlockRecordReader(TypeRef<M> typeRef) ;public LzoProtobufBlockRecordReader(TypeRef<M> typeRef) 
/home/taes/taes//projects/elephant-bird/revisions/rev_b0d7a3e_6abbab9/rev_b0d7a3e-6abbab9.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/proto/Examples.java;private Examples() ;private Examples() 
/home/taes/taes//projects/elephant-bird/revisions/rev_b0d7a3e_6abbab9/rev_b0d7a3e-6abbab9.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/proto/Examples.java;public static void registerAllExtensions(      com.google.protobuf.ExtensionRegistry registry) ;public static void registerAllExtensions(      com.google.protobuf.ExtensionRegistry registry) 
/home/taes/taes//projects/elephant-bird/revisions/rev_b0d7a3e_6abbab9/rev_b0d7a3e-6abbab9.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/proto/Examples.java; public static final class Age extends   com.google.protobuf.GeneratedMessage ; public static final class Age extends   com.google.protobuf.GeneratedMessage 
/home/taes/taes//projects/elephant-bird/revisions/rev_b0d7a3e_6abbab9/rev_b0d7a3e-6abbab9.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/proto/Examples.java;private Age() ;private Age() 
/home/taes/taes//projects/elephant-bird/revisions/rev_b0d7a3e_6abbab9/rev_b0d7a3e-6abbab9.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/proto/Examples.java;private Age(boolean noInit) ;private Age(boolean noInit) 
/home/taes/taes//projects/elephant-bird/revisions/rev_b0d7a3e_6abbab9/rev_b0d7a3e-6abbab9.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/proto/Examples.java;private static final Age defaultInstance;private static final Age defaultInstance
/home/taes/taes//projects/elephant-bird/revisions/rev_b0d7a3e_6abbab9/rev_b0d7a3e-6abbab9.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/proto/Examples.java;public static Age getDefaultInstance() ;public static Age getDefaultInstance() 
/home/taes/taes//projects/elephant-bird/revisions/rev_b0d7a3e_6abbab9/rev_b0d7a3e-6abbab9.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/proto/Examples.java;public Age getDefaultInstanceForType() ;public Age getDefaultInstanceForType() 
/home/taes/taes//projects/elephant-bird/revisions/rev_b0d7a3e_6abbab9/rev_b0d7a3e-6abbab9.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/proto/Examples.java;public static final com.google.protobuf.Descriptors.Descriptor        getDescriptor() ;public static com.google.protobuf.Descriptors.FileDescriptor      getDescriptor() 
/home/taes/taes//projects/elephant-bird/revisions/rev_b0d7a3e_6abbab9/rev_b0d7a3e-6abbab9.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/proto/Examples.java;protected com.google.protobuf.GeneratedMessage.FieldAccessorTable        internalGetFieldAccessorTable() ;protected com.google.protobuf.GeneratedMessage.FieldAccessorTable        internalGetFieldAccessorTable() 
/home/taes/taes//projects/elephant-bird/revisions/rev_b0d7a3e_6abbab9/rev_b0d7a3e-6abbab9.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/proto/Examples.java;public static final int NAME_FIELD_NUMBER ;public static final int NAME_FIELD_NUMBER 
/home/taes/taes//projects/elephant-bird/revisions/rev_b0d7a3e_6abbab9/rev_b0d7a3e-6abbab9.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/proto/Examples.java;private boolean hasName;private boolean hasName
/home/taes/taes//projects/elephant-bird/revisions/rev_b0d7a3e_6abbab9/rev_b0d7a3e-6abbab9.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/proto/Examples.java;private java.lang.String name_ ;private java.lang.String name_ 
/home/taes/taes//projects/elephant-bird/revisions/rev_b0d7a3e_6abbab9/rev_b0d7a3e-6abbab9.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/proto/Examples.java;public boolean hasName() ;public boolean hasName() 
/home/taes/taes//projects/elephant-bird/revisions/rev_b0d7a3e_6abbab9/rev_b0d7a3e-6abbab9.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/proto/Examples.java;public java.lang.String getName() ;public java.lang.String getName() 
/home/taes/taes//projects/elephant-bird/revisions/rev_b0d7a3e_6abbab9/rev_b0d7a3e-6abbab9.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/proto/Examples.java;public static final int AGE_FIELD_NUMBER ;public static final int AGE_FIELD_NUMBER 
/home/taes/taes//projects/elephant-bird/revisions/rev_b0d7a3e_6abbab9/rev_b0d7a3e-6abbab9.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/proto/Examples.java;private boolean hasAge;private boolean hasAge
/home/taes/taes//projects/elephant-bird/revisions/rev_b0d7a3e_6abbab9/rev_b0d7a3e-6abbab9.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/proto/Examples.java;private int age_ ;private int age_ 
/home/taes/taes//projects/elephant-bird/revisions/rev_b0d7a3e_6abbab9/rev_b0d7a3e-6abbab9.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/proto/Examples.java;public boolean hasAge() ;public boolean hasAge() 
/home/taes/taes//projects/elephant-bird/revisions/rev_b0d7a3e_6abbab9/rev_b0d7a3e-6abbab9.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/proto/Examples.java;public int getAge() ;public int getAge() 
